,Isotope,Residuals (W/g),Power density (W/g),Half life (years),Half life (log(years))
447,47Sc,-91354.27212842184,350.60902157426926,0.009169609856262834,-4.691860539282669
448,255Fm,-2694.9763241606056,11880.661669598489,0.0022895277207392196,-6.079409718170508
449,172Lu,-168618.49696776038,189.9542054897564,0.01834360027378508,-3.9984745242338886
450,137Ce,-1079129.4296716892,29.68128939366963,0.001026694045174538,-6.881411303642535
451,126Sb,-2476554.018721373,12.933281245301698,0.03381245722108145,-3.3869259875568227
452,210Tl,-31.832265309315805,975564.1980485797,2.471670849494258e-06,-12.910616178733363
453,252Fm,-3263.2610332562112,9812.32268200337,0.002896417978553502,-5.844280485262168
454,96Nb,-131010.77650539468,244.4817056219437,0.0026637006616472736,-5.928038896863848
455,74As,-737302.9635200488,43.44203227073775,0.04865160848733744,-3.023070408464249
456,161Er,-886645.1132002978,36.124877896312384,0.0003661875427789185,-7.91236494383683
457,130Cs,-331.7423936462317,96260.60035696808,5.5536542702867134e-05,-9.798469326801206
458,149Nd,-17073.708453260293,1875.8728832342026,0.00019712525667351128,-8.53167121059689
459,179Ta,-1593455182.193177,0.020100962307370306,1.82,0.598836501088704
460,30P,-9.806192729147002,2964039.5446777483,4.753213172104342e-06,-12.2566897113267
461,134La,-72.22085515142089,437443.4375337846,1.2263289984029203e-05,-11.308900312393174
462,204Bi,-17157.185463271864,1866.7464951444003,0.0012799452429842575,-6.660937980884204
463,159Ho,-1486.9887204875374,21525.68909669307,6.28374781352194e-05,-9.67495887690316
464,127Te,-51504.67861317978,621.8728388602242,0.0010666210358202144,-6.843259537678159
465,231U,-17705086.368669383,1.80908356505915,0.011498973305954827,-4.465497525341486
466,156Eu,-5160746.024137691,6.206462441730635,0.04158795345653662,-3.1799447340231275
467,188W,-72854100.95974122,0.4396455616764263,0.19101984941820668,-1.6553779326796638
468,242Pu,-576475067228.0059,5.5561514560188125e-05,375000.0,12.834681304952548
469,197Pt,-60885.67917437201,526.0589510042088,0.002269164955509925,-6.088343376175128
470,36Cl,-6522303202941.352,4.910820189653162e-06,301300.0,12.615861725118393
471,131Cs,-30624568.460455872,1.0458916856920653,0.02652703627652293,-3.6295908292279417
472,189Pt,-23692.348644840033,1351.8554534745301,0.0012400182523385809,-6.692629179845636
473,139Nd,-729.1692483668536,43866.51813705015,5.646817248459958e-05,-9.781833397392202
474,243Pu,-337583.10560770443,94.88000781002899,0.0005652863335614876,-7.478178170125434
475,66Cu,-72.03766817993876,438540.5965821694,9.734580576469694e-06,-11.539826004149438
476,218Po,-5.47645458008227,4945604.447702928,5.888280477602859e-06,-12.04254654220979
477,184Re,-82550864.99068433,0.38800298691203794,0.09691991786447639,-2.33387023049108
478,131Te,-4863.6530010609795,6584.227604644181,4.753213172104342e-05,-9.954104618332655
479,98Tc,-105437.30106850977,303.7793880592527,0.004200000000000001,-5.472670753692814
480,127Sn,-9995.720192004714,3204.0491242535795,0.00023956194387405886,-8.336698536249378
481,123Sn,-14532244.972190216,2.204062788212464,0.35373032169746743,-1.0392204592823076
482,99Mo,-375756.5323380104,85.24109251331096,0.007521332420716405,-4.890011973109645
483,93Zr,-236962.9741804343,135.1681524053578,0.00161,-6.4315210999857655
484,69Ge,-64120.733230231024,499.5183530300783,0.00445471138489619,-5.413793004693059
485,147Gd,-39291.36447468892,815.1706573227972,0.0043417750399269905,-5.4394720191107515
486,246Am,-8615.586449761486,3717.2472838692943,7.415012548482774e-05,-9.50941879707121
487,95Y,-540.0310723744597,59201.74313839078,1.9583238269069892e-05,-10.840836547965266
488,145Sm,-931507798.0495179,0.03438509329594362,0.9308692676249144,-0.07163643302060184
489,142Pr,-477665.502556377,67.05511566162129,0.002181154460415241,-6.127900973355499
490,237U,-3397447.508990494,9.42765798858583,0.018485968514715945,-3.990743293337153
491,102Ag,-99.87284189456642,317528.3056868668,2.4526579968058406e-05,-10.615753131833229
492,67Cu,-280095.05244504276,114.35356656046599,0.007053388090349075,-4.954247197408277
493,173Hf,-6461078.521183085,4.95737321783261,0.0026922199406799,-5.91738916894719
494,83Sr,-48820.06525187393,656.0688999994716,0.0036972393337896415,-5.600168863825298
495,90Mo,-3616.5028379288437,8854.16930175485,0.0006342687656856034,-7.363037772716264
496,129I,-1538770.4974848342,20.81529494726679,0.01614,-4.126454616140334
497,216Po,0.9786696055904865,1501612298.4727976,4.563084645220169e-09,-19.20526698482909
498,118Te,-19085732.40033696,1.6782159692133503,0.01642710472279261,-4.1088225814027535
499,186Pt,-188969.545872792,169.49722206000393,0.00023728040155144878,-8.346267987265527
500,219Rn,0.8528628976675432,217688007.0957835,1.2548482774355463e-07,-15.891080980156566
501,211Po,0.9711398127697611,1109832806.0408661,1.6351053312038936e-08,-17.92897351892353
502,234Np,-224231.7347969757,142.8425809710452,0.012046543463381246,-4.418977509706593
503,67Ga,-18268286.439902123,1.7533106308934234,0.008930047912388774,-4.7183335187790325
504,199Au,-769173.2419514034,41.642037433984946,0.008594113620807666,-4.756677772770992
505,212Po,0.9839776425913425,1999080519.7800474,9.328973052450122e-15,-32.30565145551465
506,115Ag,-2493.758884632349,12838.909112181038,3.802570537683474e-05,-10.177248169646864
507,153Gd,-649572900.9274037,0.0493092961256391,0.6587268993839835,-0.4174462470902304
508,138Cs,-1088.080887150629,29410.104386645835,6.369305650619819e-05,-9.661435004369835
509,201Au,-13060.385216459237,2452.2653643381136,4.943341698988516e-05,-9.914883905179373
510,212Bi,-130.61489052913623,243361.3890330304,0.00011512282302836717,-9.069510973201753
511,127Xe,-115397998.39577726,0.27756098670920193,0.09949897330595482,-2.3076079534039438
512,176Ta,-12653.269244655825,2531.160192448684,0.0009228838694957791,-6.988007149908354
513,120Xe,-1428.1961083857902,22411.187931918736,8.74591223667199e-05,-9.34433904671176
514,122Xe,-2554654.9129165974,12.53788520585223,0.002292950034223135,-6.077916065913724
515,83Se,-623.119458381726,51320.27554412601,4.230359723172865e-05,-10.070638434588606
516,95Nb,-6344601.475157141,5.048382889547078,0.09580013689253936,-2.345491165065431
517,227Ra,-4234.508796212092,7562.251459670196,8.02342383451213e-05,-9.430560222158888
518,49Ca,-139.54338864832752,227901.02675514243,1.657540497376226e-05,-11.007590589384655
519,235U,-1227504.3911111762,26.09355755848522,0.704,-0.3509769228240947
520,194Os,-9773595964.911093,0.0032771952806153566,6.0,1.791759469228055
521,89Zr,-60804.22761052042,526.7636325902909,0.00893908281998631,-4.717322287902414
522,57Cu,0.9812378954043557,1707163629.3956413,6.223540446675286e-09,-18.894926888484726
523,125Sb,-418452185.96035564,0.07654394832568423,2.7576,1.0143607362205185
524,172Tm,-779368.3045188927,41.09731085235658,0.007255304585900069,-4.926022410632678
525,130Sb,-1798.7463240299685,17796.94290742027,7.510076811924861e-05,-9.49667977129378
526,137Pr,-1569.7421919032515,20391.622980337997,0.0001460187086470454,-8.831775803047229
527,87Y,-119639.4445479607,267.7186857472529,0.009103353867214236,-4.699112376522992
528,148Eu,-1656405.3390548483,19.337032116657884,0.14921286789869953,-1.9023813489616104
529,210Bi,-223919.97878856855,143.04145484661657,0.01372210814510609,-4.288747013596987
530,141Sm,-179.57220908798934,177380.46589989538,1.9393109742185715e-05,-10.85059272291063
531,193Hg,-7709.463812393603,4154.092847840946,0.00043349304129591603,-7.743634814246414
532,123I,-1758151.7151285568,18.217975208290262,0.0015084645220168834,-6.496663018357748
533,157Dy,-881375.8273071228,36.34084943492552,0.0009285877253023044,-6.981845700964305
534,126Sn,-12516645042554.348,2.558983462698208e-06,230000.0,12.345834587905333
535,89Nb,-992.6685359086665,32234.071442456174,0.00023157654574492353,-8.370600087925059
536,146Pm,-561038455.3859044,0.05709052955237629,5.53,1.7101878155342434
537,155Eu,-799194263.9394231,0.04007784337275242,4.742,1.5564589876432138
538,141Nd,-286217.2500662318,111.90754806581664,0.0002840520191649555,-8.166353170502138
539,203Pb,-4671837.552444786,6.855969489749825,0.005923340177960301,-5.128854769948006
540,245Cm,-11672087318.631472,0.0027441517781104483,8250.0,9.017968479328726
541,112In,-224.92924265901,141769.97275621825,2.8291124800365047e-05,-10.472962413795909
542,148Pm,-534542.5778304464,59.92024580408392,0.01469678302532512,-4.220126650961428
543,164Ho,-885.685157097773,36123.28718960272,5.4757015742642024e-05,-9.812605056058954
544,234U,-377143358214.5853,8.492760267127146e-05,245500.0,12.411052226216713
545,251Es,-4454.878472646277,7188.253174592802,0.0037645448323066393,-5.582128319512274
546,214Po,0.9794149638952455,1555983793.9367468,5.180051714959313e-12,-25.986206076124112
547,106Ag,-228.52139055509326,139551.1873605198,4.555479504144802e-05,-9.996594669953607
548,155Sm,-2119.5162859976563,15104.803857486744,4.217050726290972e-05,-10.073789461278635
549,140Pr,-24.60673976088321,1250841.882867486,6.445357061373488e-06,-11.952150521808496
550,127Cs,-12440.426717384918,2574.4621822064646,0.0007129819758156514,-7.246054417230444
551,155Dy,-13549.412512557106,2363.7643907090187,0.0011293634496919917,-6.78610112383821
552,92Tc,-35.707735396778766,872567.6544843902,8.080462392577382e-06,-11.72606146026453
553,200Tl,-36362.807057351565,880.8203862176264,0.00297741273100616,-5.816700566650106
554,175Yb,-3241200.276396927,9.882133149164435,0.011457905544147842,-4.469075346689371
555,177Yb,-73823.61376959202,433.8659011013177,0.00021800136892539357,-8.431009215720618
556,232Np,-262.72188783369495,121453.63754107215,2.794889345197353e-05,-10.485132949416165
557,199Pt,-4095.7359698236914,7818.415151118296,5.8559586280325496e-05,-9.745465753221326
558,108Ag,-5927.28956379691,5402.904536276823,4.528861510381018e-06,-12.305039972267746
559,166Tm,-8268.504213363125,3873.2651619962407,0.0008783937942048825,-7.037415552119116
560,178Ta,-3882.6790126296937,8247.330037430878,0.00026922199406798997,-8.219974261941235
561,122I,-61.83527540589425,509745.24054678227,6.901665525895505e-06,-11.883747794924096
562,146Tb,-0.15068188647239913,27835653.75726384,2.535047025122316e-07,-15.18788346374312
563,187Ir,-29437.08061509185,1088.0458884326772,0.0011978097193702942,-6.727260623815277
564,111In,-9472622.478123188,3.381321198986768,0.0076791238877481184,-4.869249815445976
565,156Tb,-14270756.451911263,2.2444486695627432,0.014647501711156741,-4.2234854897228935
566,127Sb,-725176.606348784,44.168466174603964,0.01054072553045859,-4.552508902331116
567,202Bi,-2994.3430722113544,10693.260105579227,0.00019621263974446725,-8.536311590153392
568,110Sn,-554820.5751726576,57.73023979219467,0.0004738763404061145,-7.654564155524834
569,201Tl,-6658403.94867902,4.810458784570014,0.008328815879534565,-4.788033984224221
570,180Os,-33204.041228067355,964.6120405815594,4.087763328009734e-05,-10.104927508067238
571,126I,-621903.3684070272,51.50306735845779,0.035400410677618066,-3.341031857847043
572,128Cs,-63.93838430976852,493236.5182326023,6.920678378583922e-06,-11.880996761552206
573,76Kr,-2750814.4747151146,11.643813578559767,0.0016883413187314626,-6.384008700208685
574,101Pd,-13499.837742761369,2372.4440799070953,0.0009662331736253709,-6.942105372314791
575,70Ga,-616.3389140879463,51883.95198433557,4.019317058331432e-05,-10.121813462758764
576,240U,-507349.3010081017,63.13188838748465,0.0016084873374401095,-6.432461083594632
577,250Es,-15055.627844135524,2127.3012063638125,0.0009810631987223362,-6.926873677719293
578,213Po,0.9831160709352276,1897069245.773476,1.1740436535097727e-13,-29.77315230463918
579,224Ra,-12354.924898129142,2592.277214427433,0.00994277891854894,-4.610908728115343
580,80Rb,-0.6869137594371971,18987326.647502717,1.0583821329885667e-06,-13.758769105440301
581,174Lu,-98357589.42576174,0.3256483046868726,3.31,1.1969481893889715
582,185Ta,-1710.0483047402497,18719.50808628003,9.39234922807818e-05,-9.273030019006978
583,40K,-inf,0.0,1248000000.0,20.944808106893646
584,120Sb,-37160.40949213245,861.9151699125414,3.02114229218952e-05,-10.407290462652231
585,146Eu,-278507.1085998781,115.0055656821537,0.012621492128678987,-4.372354193622252
586,181Re,-5697438.175628471,5.621820889920565,0.002270134610997034,-6.087916149248308
587,70Se,-455.818322242864,70115.36319152355,7.81428245493954e-05,-9.456972321698666
588,177W,-5855.033476416817,5469.569582481151,0.000251730169594646,-8.287152799697948
589,115Cd,-296913.77122560336,107.87601588289176,0.006098562628336756,-5.099702170267982
590,206Tl,-475.25509301604006,67253.83737895716,7.989200699672978e-06,-11.737419840778047
591,250Cf,-17221491.95715575,1.859884195341778,13.08,2.5710843460290524
592,125Sn,-5358182.369650403,5.977769024855117,0.026376454483230664,-3.63528354242278
593,253Es,-69509.21136232381,460.7953558020508,0.05604380561259411,-2.881621650957611
594,105Rh,-387754.3646594989,82.60358333075759,0.0040315993611681495,-5.513592117939723
595,106Ru,-325183126.515821,0.09849829178059834,1.0179329226557152,0.01777402465653474
596,147Nd,-2319053.9032600587,13.81165341603671,0.030061601642710472,-3.5045066145494244
597,69Zn,-694.9499186025766,46023.401570209266,0.00010723248916267396,-9.140511284696842
598,129Sb,-28560.206152401042,1121.450628019364,0.0004980606890257813,-7.604788622851003
599,93Tc,-1851.4014111161493,17291.059261988656,0.0003137120693588866,-8.067034969300275
600,165Er,-1105917.0976649239,28.9623459858643,0.0011818389231120236,-6.740683644147418
601,199Tl,-669962.9939576765,47.80851339098076,0.0008464522016883413,-7.074456823799466
602,135Ce,-2091295.5160838699,15.315849440890814,0.0020191649555099246,-6.205071241398971
603,166Dy,-3312698.8292378173,9.668845421459892,0.009308692676249144,-4.676806619008693
604,10Be,-2067.9911268768765,15480.966622099186,0.001387,-6.580612137649442
605,141Pm,-606.2008995620638,52750.222537058326,3.97368621187923e-05,-10.13323128423009
606,106Rh,-19.589407272550677,1555653.4558089252,9.528608005678505e-07,-13.863797008422518
607,110In,-9283.802436561073,3449.7214987014836,0.0005612594113620807,-7.485327350474538
608,33P,-906174.4542512611,35.346336546974136,0.06940451745379878,-2.6678033205936167
609,144Pm,-1022686293.8094661,0.03131946007173022,0.9938398357289527,-0.00617921636595812
610,154Tb,-30854.90163017018,1038.0504501376242,0.0011400866986082591,-6.7766509680567415
611,132Cs,-343632.6349237821,93.20968415591159,0.017741273100616017,-4.031861540266625
612,207At,-223.38963786548337,142742.69917848016,0.00020647958019621263,-8.48530903570102
613,101Mo,-1193.9125466515648,26805.294384393786,2.7777777777777776e-05,-10.491274217438248
614,79Kr,-100477.05404348983,318.7759046640744,0.0039972621492128674,-5.522145614910564
615,87Kr,-1329.2972995255927,24077.311581421138,0.00014506806601262453,-8.838307504910444
616,117In,-1184.803643374018,27011.202702552473,8.213552361396305e-05,-9.40713994795079
617,46Sc,-2852007.6802048385,11.2306749971763,0.22931416837782342,-1.4726623013288689
618,104Cd,-132147.82596229465,242.3781092519111,0.00010970416001216822,-9.1177232696868
619,79Se,-13994289614089.754,2.2887798188256084e-06,327000.0,12.697715449879391
620,158Eu,-2136.6716697221577,14983.583788975373,8.726899383983572e-05,-9.346515326134355
621,232U,-94022652.52784646,0.34066239726668246,68.9,4.232656178019613
622,253Fm,-9683.542129764399,3307.330604526649,0.008213552361396304,-4.801969761962699
623,225Ac,-35443.03782269825,903.6775870969693,0.027156741957563315,-3.606129940866952
624,97Tc,-5688516.96893902,5.630637496706921,0.00421,-5.470292631287847
625,81Sr,-318.49951043709314,100250.49031462382,4.2398661495170736e-05,-10.068393764734783
626,162Yb,-30993.73858167369,1033.4006364402533,3.587725302304358e-05,-10.235407083820396
627,143Pm,-741404523.270053,0.04320176304270129,0.7255304585900069,-0.3208522246445866
628,215Po,0.9794515502172446,1558754208.4795585,5.643648439678555e-11,-23.597905280097567
629,96Tc,-15670011.963444997,2.0440303815520497,0.011718001368925394,-4.446629041037103
630,245Pu,-354830.1962910001,90.26822588150428,0.0011978097193702942,-6.727260623815277
631,132La,-6020.000864911333,5319.710675223818,0.0005236139630390143,-7.554755856906301
632,71Ge,-61055630.41460412,0.5246032484552539,0.031293634496919916,-3.4643405728240895
633,134I,-1915.3755290879008,16713.834053102062,9.981747661419118e-05,-9.212167273603278
634,181Hf,-5318036.387103906,6.022895336205198,0.11605749486652978,-2.153669565266263
635,26Al,-1036897240393.1743,3.0889933423660985e-05,717000.0,13.482831119581757
636,121I,-4272.395083336973,7495.20742921562,0.00024184348619666897,-8.327219792294834
637,124I,-13434006.60373861,2.3842462741857013,0.011433264887063655,-4.471228200050471
638,198Tl,-12477.241580211932,2566.866683154617,0.0006046087154916724,-7.410929060420679
639,95Zr,-4589101.439742511,6.979574545807198,0.1753100616016427,-1.741199092229486
640,233Np,-49020.73573121462,653.383281902149,6.882652673207088e-05,-9.583921324369129
641,231Th,-1135646.884080217,28.204149389615935,0.0029112480036504675,-5.839173422502165
642,128Ba,-7251072.1705290405,4.417274770689042,0.0066529774127310065,-5.0126907932783515
643,45Ca,-7844334.4027755605,4.083199013275747,0.445201916495551,-0.8092273547931778
644,153Tb,-179897.73687830192,178.04451066416277,0.006406570841889117,-5.050431121261199
645,92Y,-16514.67872487444,1939.3682276199772,0.00040383299110198495,-7.814509153833072
646,101Tc,-409.8208734013108,77965.81101494409,2.70362765229295e-05,-10.51833101882576
647,66Ge,-3174.106511966397,10087.845070987574,0.0002578142824549395,-8.26327106769456
648,174Ta,-1280.0083365893784,25003.726878061607,0.0001300479123887748,-8.94760761857235
649,64Cu,-10073.659289329547,3179.2621126676163,0.0014488250057038557,-6.537002391947207
650,140Nd,-9569999.730249403,3.346915374348393,0.009226557152635182,-4.685669306266538
651,198Pb,-210627.2863461705,152.0687611917378,0.0002737850787132101,-8.203167143624855
652,146Gd,-124357225.8105686,0.25756430404593306,0.13215605749486653,-2.023771800958407
653,186Re,-674196.579200044,47.508302558133224,0.01018069815195072,-4.587261689469591
654,229Th,-12220359751.681078,0.0026210340741578725,7916.0,8.976641306722456
655,116In,-17.348479444067777,1745647.7891935864,4.4680203817780814e-07,-14.621150208038834
656,73Ga,-21424.6527894691,1494.9361352641574,0.0005544147843942505,-7.497597443066352
657,134Cs,-2356136279.44813,0.013594282657392296,2.065,0.7251302264129961
658,170Tm,-6228125.8176572295,5.1427955008314985,0.3520876112251882,-1.0438752388272898
659,93Mo,-5230046178893.507,6.1242252612122595e-06,4000.0,8.294049640102028
660,230U,-68933.48796748443,464.6438019774106,0.05538672142368241,-2.893415399451155
661,118Sb,-165.57364273387782,192287.21933981337,6.844626967830253e-06,-11.89204659773879
662,121Xe,-1132.726716346892,28251.943007754326,7.624153928055365e-05,-9.481604108888332
663,49Cr,-189.5278691469334,168111.79760741253,8.042436687200546e-05,-9.428193357148624
664,162Ho,-64085.74241303013,499.79108580948133,2.8519279032626055e-05,-10.464930242098646
665,213Bi,-99.60878895074343,318361.6750648121,8.66986082591832e-05,-9.353072726680514
666,48Sc,-45345.054790724185,706.3455183569961,0.004981747661419119,-5.301974513481285
667,75Br,-2125.712561203467,15060.795314283392,0.00018385428549699598,-8.601367040741607
668,145Eu,-206260.21649405124,155.2884401683821,0.01623545516769336,-4.120557837621175
